snapshot_time,instrument,price,price_fut,price_src,long_pct,short_pct,net_pct,long_ratio,long_vol,short_vol,net_vol_pct,long_positions,short_positions,avg_long_price,avg_short_price,fetched_at
2026-08-27T01:00:00+00:00,XAUUSD,4606.3,4660.5,xaus:XAU,53.0,47.0,6.0,53.0,856.19,753.72,6.36,7456,5220,4625.801,4229.0861,2026-08-27T01:00:52+00:00
2026-08-27T02:00:00+00:00,XAUUSD,4641.1,4685.5,xaus:XAU,53.0,47.0,6.0,53.0,834.08,754.51,5.01,7457,5244,4625.5433,4230.9588,2026-08-27T02:00:52+00:00
2026-08-27T03:00:00+00:00,XAUUSD,4630.6,4685.6,xaus:XAU,51.0,49.0,2.0,51.0,790.13,753.18,2.39,7454,5230,4625.5439,4230.1181,2026-08-27T03:00:48+00:00
2026-08-27T04:00:00+00:00,XAUUSD,4626.5,4682.3,xaus:XAU,51.0,49.0,2.0,51.0,778.68,752.09,1.74,7339,5215,4625.3143,4229.0793,2026-08-27T04:00:52+00:00
2026-08-27T05:00:00+00:00,XAUUSD,4619.9,4674.2,xaus:XAU,52.0,48.0,4.0,52.0,818.53,752.22,4.22,7488,5225,4625.3526,4230.2776,2026-08-27T05:00:50+00:00
2026-08-27T06:00:00+00:00,XAUUSD,4607.9,4660.9,xaus:XAU,52.0,48.0,4.0,52.0,818.58,765.16,3.37,7500,5182,4625.2486,4227.5682,2026-08-27T06:00:50+00:00
2026-08-27T07:00:00+00:00,XAUUSD,4601.5,4659.0,xaus:XAU,52.0,48.0,4.0,52.0,818.68,758.55,3.81,7488,5123,4625.3743,4227.2859,2026-08-27T07:00:54+00:00
2026-08-27T08:00:00+00:00,XAUUSD,4600.9,4651.7,xaus:XAU,52.0,48.0,4.0,52.0,806.72,731.98,4.86,7209,4903,4638.9088,4232.1935,2026-08-27T08:00:54+00:00
2026-08-27T09:00:00+00:00,XAUUSD,4600.1,4652.5,xaus:XAU,52.0,48.0,4.0,52.0,795.55,734.89,3.96,7195,4903,4639.8957,4231.8979,2026-08-27T09:00:54+00:00
2026-08-27T10:00:00+00:00,XAUUSD,4581.5,4634.5,xaus:XAU,51.0,49.0,2.0,51.0,778.41,749.61,1.88,7186,4910,4639.8795,4232.2961,2026-08-27T10:00:53+00:00
2026-08-27T11:00:00+00:00,XAUUSD,4591.2,4640.5,xaus:XAU,51.0,49.0,2.0,51.0,787.25,747.6,2.58,7188,4896,4640.674,4231.2343,2026-08-27T11:00:56+00:00
2026-08-27T12:00:00+00:00,XAUUSD,4599.6,4648.2,xaus:XAU,51.0,49.0,2.0,51.0,767.61,749.5,1.19,7142,4918,4640.9579,4232.842,2026-08-27T12:00:53+00:00
2026-08-27T13:00:00+00:00,XAUUSD,4587.3,4635.9,xaus:XAU,51.0,49.0,2.0,51.0,767.02,749.9,1.13,7155,4910,4640.911,4232.1008,2026-08-27T13:00:56+00:00
2026-08-27T14:00:00+00:00,XAUUSD,4573.7,4632.7,xaus:XAU,50.0,50.0,0.0,50.0,763.0,750.9,0.8,7133,4905,4640.8576,4234.5715,2026-08-27T14:00:55+00:00
2026-08-27T15:00:00+00:00,XAUUSD,4592.2,4646.7,xaus:XAU,50.0,50.0,0.0,50.0,769.92,755.95,0.92,7091,4893,4641.6231,4233.5542,2026-08-27T15:00:52+00:00
2026-08-27T16:00:00+00:00,XAUUSD,4611.7,4659.6,xaus:XAU,50.0,50.0,0.0,50.0,761.7,757.85,0.25,7101,4898,4642.6264,4232.4582,2026-08-27T16:01:01+00:00
2026-08-27T17:00:00+00:00,XAUUSD,4616.0,4666.4,xaus:XAU,50.0,50.0,0.0,50.0,763.6,756.32,0.48,7124,4918,4643.7791,4232.2142,2026-08-27T17:00:55+00:00
2026-08-27T18:00:00+00:00,XAUUSD,4607.6,4664.6,xaus:XAU,50.0,50.0,0.0,50.0,764.21,758.24,0.39,7255,4943,4642.432,4235.0201,2026-08-27T18:00:52+00:00
2026-08-27T19:00:00+00:00,XAUUSD,4611.4,4660.1,xaus:XAU,50.0,50.0,0.0,50.0,778.26,764.21,0.91,7342,4942,4640.7158,4234.2251,2026-08-27T19:00:50+00:00
2026-08-27T20:00:00+00:00,XAUUSD,4610.7,4662.2,xaus:XAU,50.0,50.0,0.0,50.0,775.75,768.37,0.48,7282,4989,4640.1162,4237.1635,2026-08-27T20:00:53+00:00
2026-08-27T21:00:00+00:00,XAUUSD,4602.6,4657.0,xaus:XAU,49.0,51.0,-2.0,49.0,771.11,788.08,-1.09,7362,5048,4639.4759,4237.3414,2026-08-27T21:00:51+00:00
